timestamp,item_id,packet_size
1764770119.803053,133,401
1764770119.803153,1000,1103
1764770119.803253,1000,89
1764770119.803353,1,1474
1764770119.803453,94,316
1764770119.803553,52,269
1764770119.803653,3,831
1764770119.803753,93,555
1764770119.803853,1000,971
1764770119.803953,47,690
1764770119.804053,1000,844
1764770119.804153,2,852
1764770119.804253,15,66
1764770119.804353,2,373
1764770119.804453,16,74
1764770119.804553,1,1485
1764770119.804653,729,1097
1764770119.804753,303,1120
1764770119.804853,185,1405
1764770119.804953,768,1363
1764770119.805053,2,375
1764770119.805153,2,1460
1764770119.805253,42,963
1764770119.805353,11,1369
1764770119.805453,1000,1345
1764770119.805553,1,1329
1764770119.805653,3,535
1764770119.805753,2,356
1764770119.805853,3,1335
1764770119.805953,1000,1106
1764770119.806053,47,349
1764770119.806153,1,750
1764770119.806253,1000,933
1764770119.806353,36,605
1764770119.806453,134,184
1764770119.806553,1000,563
1764770119.806653,3,133
1764770119.806753,3,245
1764770119.806853,34,527
1764770119.806953,542,1327
1764770119.807053,1,725
1764770119.807153,2,724
1764770119.807253,1,497
1764770119.807353,734,118
1764770119.807453,5,1389
1764770119.807553,75,926
1764770119.807653,1000,1432
1764770119.807753,340,848
1764770119.807853,2,48
1764770119.807953,1,899
1764770119.808053,9,41
1764770119.808153,208,269
1764770119.808253,2,1257
1764770119.808353,13,599
1764770119.808453,2,711
1764770119.808553,85,307
1764770119.808653,1,854
1764770119.808753,1000,553
1764770119.808853,1,1466
1764770119.808953,3,253
1764770119.809053,2,819
1764770119.809153,1,1306
1764770119.809253,1,1062
1764770119.809353,3,511
1764770119.809453,15,785
1764770119.809553,2,1233
1764770119.809653,4,815
1764770119.809753,805,1215
1764770119.809853,8,766
1764770119.809953,2,495
1764770119.810053,1,1452
1764770119.810153,26,1090
1764770119.810253,61,417
1764770119.810353,5,197
1764770119.810453,1,669
1764770119.810553,3,275
1764770119.810653,8,213
1764770119.810753,799,111
1764770119.810853,1,598
1764770119.810953,1000,331
1764770119.811053,1000,1341
1764770119.811153,1,239
1764770119.811253,2,905
1764770119.811353,2,248
1764770119.811453,19,974
1764770119.811553,3,1223
1764770119.811653,10,594
1764770119.811753,1,1442
1764770119.811853,69,647
1764770119.811953,21,1021
1764770119.812053,1,1327
1764770119.812153,3,260
1764770119.812253,1000,1442
1764770119.812353,139,458
1764770119.812453,2,1378
1764770119.812553,5,652
1764770119.812653,168,301
1764770119.812753,14,684
1764770119.812853,2,93
1764770119.812953,13,1298
1764770119.813053,1,1415
1764770119.813153,36,222
1764770119.813253,1,878
1764770119.813353,1000,192
1764770119.813453,1000,344
1764770119.813553,15,832
1764770119.813653,572,920
1764770119.813753,3,1253
1764770119.813853,1,629
1764770119.813953,81,336
1764770119.814053,3,207
1764770119.814153,1,1074
1764770119.814253,226,330
1764770119.814353,377,1439
1764770119.814453,397,524
1764770119.814553,1000,277
1764770119.814653,1,272
1764770119.814753,1000,85
1764770119.814853,26,989
1764770119.814953,1000,689
1764770119.815053,1000,699
1764770119.815153,5,1062
1764770119.815253,3,851
1764770119.815353,952,852
1764770119.815453,17,987
1764770119.815553,3,1468
1764770119.815653,40,932
1764770119.815753,124,1276
1764770119.815853,3,982
1764770119.815953,6,630
1764770119.816053,10,877
1764770119.816153,65,1041
1764770119.816253,28,211
1764770119.816353,4,716
1764770119.816453,1000,734
1764770119.816553,1,1416
1764770119.816653,143,71
1764770119.816753,1000,1394
1764770119.816853,449,1013
1764770119.816953,26,639
1764770119.817053,1000,796
1764770119.817153,6,1274
1764770119.817253,77,1275
1764770119.817353,15,372
1764770119.817453,61,734
1764770119.817553,10,775
1764770119.817653,133,634
1764770119.817753,1000,771
1764770119.817853,1,222
1764770119.817953,1000,93
1764770119.818053,2,736
1764770119.818153,4,1280
1764770119.818253,8,855
1764770119.818353,17,1172
1764770119.818453,9,213
1764770119.818553,3,600
1764770119.818653,35,392
1764770119.818753,86,1135
1764770119.818853,6,696
1764770119.818953,8,953
1764770119.819053,1,121
1764770119.819153,1,816
1764770119.819253,1000,758
1764770119.819353,4,958
1764770119.819453,3,1062
1764770119.819553,1000,1036
1764770119.819653,8,262
1764770119.819753,1000,851
1764770119.819853,333,1109
1764770119.819953,5,481
1764770119.820053,1000,831
1764770119.820153,2,1054
1764770119.820253,89,977
1764770119.820353,1000,1263
1764770119.820453,9,106
1764770119.820553,1000,997
1764770119.820653,3,354
1764770119.820753,56,665
1764770119.820853,1,1491
1764770119.820953,1000,746
1764770119.821053,173,1098
1764770119.821153,11,679
1764770119.821253,1000,901
1764770119.821353,1000,558
1764770119.821453,67,432
1764770119.821553,1,1326
1764770119.821653,1000,624
1764770119.821753,1,649
1764770119.821853,1,1077
1764770119.821953,1,726
1764770119.822053,1000,649
1764770119.822153,1000,1383
1764770119.822253,2,142
1764770119.822353,1000,1281
1764770119.822453,16,79
1764770119.822553,238,731
1764770119.822653,1,1468
1764770119.822753,1000,690
1764770119.822853,16,1035
1764770119.822953,4,670
1764770119.823053,4,646
1764770119.823153,1000,756
1764770119.823253,126,110
1764770119.823353,1000,1431
1764770119.823453,1000,208
1764770119.823553,20,1022
1764770119.823653,16,1026
1764770119.823753,3,69
1764770119.823853,1000,707
1764770119.823953,2,676
1764770119.824053,3,1463
1764770119.824153,1,1491
1764770119.824253,1,1462
1764770119.824353,2,509
1764770119.824453,1,781
1764770119.824553,2,717
1764770119.824653,3,516
1764770119.824753,6,1316
1764770119.824853,3,967
1764770119.824953,1,1139
1764770119.825053,26,1105
1764770119.825153,4,1427
1764770119.825253,71,882
1764770119.825353,66,633
1764770119.825453,378,1163
1764770119.825553,57,1232
1764770119.825653,2,641
1764770119.825753,662,78
1764770119.825853,1,1001
1764770119.825953,1,1425
1764770119.826053,4,1217
1764770119.826153,2,259
1764770119.826253,61,86
1764770119.826353,1000,1329
1764770119.826453,17,154
1764770119.826553,663,772
1764770119.826653,1000,500
1764770119.826753,147,42
1764770119.826853,229,352
1764770119.826953,1,963
1764770119.827053,1000,1233
1764770119.827153,150,858
1764770119.827253,1,895
1764770119.827353,2,271
1764770119.827453,92,1129
1764770119.827553,10,758
1764770119.827653,86,322
1764770119.827753,1000,997
1764770119.827853,2,1173
1764770119.827953,7,1228
1764770119.828053,1000,998
1764770119.828153,1000,937
1764770119.828253,3,990
1764770119.828353,11,1397
1764770119.828453,4,1428
1764770119.828553,2,448
1764770119.828653,1000,192
1764770119.828753,485,1122
1764770119.828853,203,133
1764770119.828953,1,452
1764770119.829053,41,188
1764770119.829153,1,590
1764770119.829253,2,1038
1764770119.829353,1,823
1764770119.829453,3,335
1764770119.829553,34,705
1764770119.829653,1,232
1764770119.829753,6,1244
1764770119.829853,1000,834
1764770119.829953,178,186
1764770119.830053,2,217
1764770119.830153,75,1342
1764770119.830253,1,1297
1764770119.830353,12,336
1764770119.830453,9,671
1764770119.830553,4,1223
1764770119.830653,63,380
1764770119.830753,1000,705
1764770119.830853,1,45
1764770119.830953,1000,1245
1764770119.831053,1,413
1764770119.831153,8,239
1764770119.831253,560,1418
1764770119.831353,338,282
1764770119.831453,549,1252
1764770119.831553,1,365
1764770119.831653,1000,1427
1764770119.831753,2,165
1764770119.831853,1,1165
1764770119.831953,1000,1150
1764770119.832053,5,585
1764770119.832153,94,1163
1764770119.832253,2,888
1764770119.832353,3,752
1764770119.832453,11,50
1764770119.832553,89,346
1764770119.832653,2,896
1764770119.832753,7,963
1764770119.832853,14,637
1764770119.832953,1,361
1764770119.833053,1000,66
1764770119.833153,1000,1117
1764770119.833253,333,1028
1764770119.833353,1000,191
1764770119.833453,901,1124
1764770119.833553,1,1267
1764770119.833653,21,1072
1764770119.833753,9,812
1764770119.833853,1,944
1764770119.833953,1000,97
1764770119.834053,1000,534
1764770119.834153,26,974
1764770119.834253,7,161
1764770119.834353,242,667
1764770119.834453,1,68
1764770119.834553,11,1169
1764770119.834653,1000,1421
1764770119.834753,1000,901
1764770119.834853,1,608
1764770119.834953,1000,1478
1764770119.835053,1,1412
1764770119.835153,850,341
1764770119.835253,1000,216
1764770119.835353,1,1246
1764770119.835453,10,658
1764770119.835553,1000,1162
1764770119.835653,1000,277
1764770119.835753,2,957
1764770119.835853,1,1163
1764770119.835953,62,649
1764770119.836053,2,1148
1764770119.836153,7,1197
1764770119.836253,1000,1338
1764770119.836353,714,1301
1764770119.836453,5,874
1764770119.836553,1,1238
1764770119.836653,19,87
1764770119.836753,1,455
1764770119.836853,644,1024
1764770119.836953,1,1410
1764770119.837053,3,263
1764770119.837153,3,567
1764770119.837253,12,348
1764770119.837353,1000,1132
1764770119.837453,1000,562
1764770119.837553,125,955
1764770119.837653,22,529
1764770119.837753,86,1110
1764770119.837853,2,293
1764770119.837953,8,1386
1764770119.838053,374,456
1764770119.838153,206,1322
1764770119.838253,29,1042
1764770119.838353,59,812
1764770119.838453,1000,710
1764770119.838553,3,1265
1764770119.838653,23,612
1764770119.838753,1,768
1764770119.838853,1000,1221
1764770119.838953,5,556
1764770119.839053,932,1476
1764770119.839153,8,1419
1764770119.839253,1000,1246
1764770119.839353,1,468
1764770119.839453,1,423
1764770119.839553,3,740
1764770119.839653,81,832
1764770119.839753,6,1372
1764770119.839853,1,392
1764770119.839953,1000,521
1764770119.840053,125,736
1764770119.840153,1,914
1764770119.840253,1,880
1764770119.840353,1,662
1764770119.840453,20,375
1764770119.840553,3,861
1764770119.840653,4,433
1764770119.840753,3,76
1764770119.840853,7,1116
1764770119.840953,2,1030
1764770119.841053,3,1408
1764770119.841153,90,513
1764770119.841253,1,591
1764770119.841353,1000,734
1764770119.841453,1000,882
1764770119.841553,1000,1062
1764770119.841653,14,1238
1764770119.841753,9,226
1764770119.841853,9,50
1764770119.841953,165,1361
1764770119.842053,2,489
1764770119.842153,1000,326
1764770119.842253,1,708
1764770119.842353,1000,82
1764770119.842453,32,864
1764770119.842553,1,1020
1764770119.842653,338,282
1764770119.842753,235,1089
1764770119.842853,26,113
1764770119.842953,6,154
1764770119.843053,40,42
1764770119.843153,4,335
1764770119.843253,4,542
1764770119.843353,1,235
1764770119.843453,1000,1420
1764770119.843553,1000,1022
1764770119.843653,1000,541
1764770119.843753,61,899
1764770119.843853,1000,869
1764770119.843953,2,987
1764770119.844053,1,1381
1764770119.844153,2,758
1764770119.844253,276,1419
1764770119.844353,1,690
1764770119.844453,1000,328
1764770119.844553,2,555
1764770119.844653,37,397
1764770119.844753,51,112
1764770119.844853,1,645
1764770119.844953,1000,122
1764770119.845053,276,966
1764770119.845153,482,1495
1764770119.845253,2,1395
1764770119.845353,871,1436
1764770119.845453,59,808
1764770119.845553,419,589
1764770119.845653,1000,367
1764770119.845753,1000,290
1764770119.845853,1000,374
1764770119.845953,4,760
1764770119.846053,11,659
1764770119.846153,183,62
1764770119.846253,176,1290
1764770119.846353,1000,1274
1764770119.846453,417,1276
1764770119.846553,1,684
1764770119.846653,1,1268
1764770119.846753,12,427
1764770119.846853,74,1217
1764770119.846953,1000,886
1764770119.847053,4,685
1764770119.847153,333,472
1764770119.847253,3,517
1764770119.847353,1000,65
1764770119.847453,4,405
1764770119.847553,1000,976
1764770119.847653,1000,1421
1764770119.847753,1000,1294
1764770119.847853,19,131
1764770119.847953,48,831
1764770119.848053,24,926
1764770119.848153,1,709
1764770119.848253,16,818
1764770119.848353,1000,494
1764770119.848453,128,427
1764770119.848553,538,251
1764770119.848653,429,716
1764770119.848753,91,624
1764770119.848853,1,139
1764770119.848953,1000,1382
1764770119.849053,1000,716
1764770119.849153,1,1128
1764770119.849253,256,746
1764770119.849353,1000,146
1764770119.849453,2,815
1764770119.849553,57,1450
1764770119.849653,30,660
1764770119.849753,2,643
1764770119.849853,1000,1194
1764770119.849953,1,1395
1764770119.850053,52,250
1764770119.850153,2,459
1764770119.850253,1,1476
1764770119.850353,41,703
1764770119.850453,469,910
1764770119.850553,81,1453
1764770119.850653,19,706
1764770119.850753,2,662
1764770119.850853,4,821
1764770119.850953,1000,946
1764770119.851053,1000,396
1764770119.851153,1,176
1764770119.851253,88,979
1764770119.851353,3,1307
1764770119.851453,2,804
1764770119.851553,1000,95
1764770119.851653,1,763
1764770119.851753,2,795
1764770119.851853,286,1445
1764770119.851953,1,198
1764770119.852053,7,70
1764770119.852153,73,189
1764770119.852253,13,1252
1764770119.852353,1,1025
1764770119.852453,2,1491
1764770119.852553,631,1279
1764770119.852653,1000,284
1764770119.852753,1000,583
1764770119.852853,2,771
1764770119.852953,377,83
1764770119.853053,13,40
1764770119.853153,30,494
1764770119.853253,1000,945
1764770119.853353,23,563
1764770119.853453,8,735
1764770119.853553,498,780
1764770119.853653,1,1147
1764770119.853753,1000,261
1764770119.853853,1000,982
1764770119.853953,18,511
1764770119.854053,1,620
1764770119.854153,1000,857
1764770119.854253,1000,430
1764770119.854353,29,358
1764770119.854453,131,1051
1764770119.854553,2,707
1764770119.854653,46,53
1764770119.854753,56,256
1764770119.854853,1000,632
1764770119.854953,1,512
1764770119.855053,1000,650
1764770119.855153,1000,1139
1764770119.855253,1000,807
1764770119.855353,11,267
1764770119.855453,38,596
1764770119.855553,4,350
1764770119.855653,1000,1486
1764770119.855753,60,198
1764770119.855853,7,395
1764770119.855953,2,352
1764770119.856053,15,121
1764770119.856153,2,922
1764770119.856253,13,1364
1764770119.856353,1000,1280
1764770119.856453,1000,690
1764770119.856553,3,1118
1764770119.856653,1,1490
1764770119.856753,1000,782
1764770119.856853,1,649
1764770119.856953,1000,626
1764770119.857053,4,644
1764770119.857153,2,1393
1764770119.857253,1,1487
1764770119.857353,13,798
1764770119.857453,9,1256
1764770119.857553,162,48
1764770119.857653,1,636
1764770119.857753,11,727
1764770119.857853,1,59
1764770119.857953,173,736
1764770119.858053,4,1376
1764770119.858153,1,1141
1764770119.858253,2,186
1764770119.858353,1,889
1764770119.858453,13,1201
1764770119.858553,104,112
1764770119.858653,498,310
1764770119.858753,1,821
1764770119.858853,1000,448
1764770119.858953,4,400
1764770119.859053,1000,629
1764770119.859153,16,687
1764770119.859253,1000,309
1764770119.859353,2,678
1764770119.859453,55,1280
1764770119.859553,2,1004
1764770119.859653,3,513
1764770119.859753,120,618
1764770119.859853,156,46
1764770119.859953,32,874
1764770119.860053,1000,52
1764770119.860153,533,1017
1764770119.860253,1,509
1764770119.860353,1000,635
1764770119.860453,1000,542
1764770119.860553,11,286
1764770119.860653,1,1381
1764770119.860753,11,1187
1764770119.860853,1000,154
1764770119.860953,1000,1240
1764770119.861053,1,1061
1764770119.861153,1,927
1764770119.861253,3,935
1764770119.861353,1000,437
1764770119.861453,3,1251
1764770119.861553,1,333
1764770119.861653,15,400
1764770119.861753,53,1208
1764770119.861853,10,52
1764770119.861953,48,1049
1764770119.862053,2,1423
1764770119.862153,1,232
1764770119.862253,1,338
1764770119.862353,2,360
1764770119.862453,1000,522
1764770119.862553,1000,316
1764770119.862653,1,927
1764770119.862753,5,764
1764770119.862853,1000,454
1764770119.862953,22,571
1764770119.863053,1000,676
1764770119.863153,1000,1371
1764770119.863253,1000,94
1764770119.863353,1,204
1764770119.863453,10,110
1764770119.863553,1,696
1764770119.863653,1,818
1764770119.863753,31,147
1764770119.863853,190,440
1764770119.863953,1,787
1764770119.864053,3,840
1764770119.864153,2,207
1764770119.864253,598,1461
1764770119.864353,19,615
1764770119.864453,4,893
1764770119.864553,481,331
1764770119.864653,2,200
1764770119.864753,1,644
1764770119.864853,6,1374
1764770119.864953,18,591
1764770119.865053,1,1279
1764770119.865153,82,948
1764770119.865253,1,822
1764770119.865353,2,937
1764770119.865453,340,624
1764770119.865553,1,519
1764770119.865653,2,1316
1764770119.865753,8,308
1764770119.865853,30,334
1764770119.865953,22,1064
1764770119.866053,1,1186
1764770119.866153,3,1380
1764770119.866253,1000,83
1764770119.866353,1,1297
1764770119.866453,5,113
1764770119.866553,1000,1085
1764770119.866653,42,793
1764770119.866753,879,163
1764770119.866853,3,207
1764770119.866953,8,1181
1764770119.867053,3,1052
1764770119.867153,556,574
1764770119.867253,1000,1355
1764770119.867353,1,558
1764770119.867453,1,843
1764770119.867553,150,988
1764770119.867653,1,854
1764770119.867753,1,1284
1764770119.867853,869,738
1764770119.867953,2,1252
1764770119.868053,2,429
1764770119.868153,1000,980
1764770119.868253,288,1457
1764770119.868353,1000,221
1764770119.868453,1000,568
1764770119.868553,3,376
1764770119.868653,82,1117
1764770119.868753,1000,1222
